TCGA-CV-7177-11A-01R-2016-07	-9.348178	-31.03734
TCGA-CV-7178-01A-21R-2016-07	18.488535	15.489557
TCGA-CV-7178-11A-01R-2016-07	38.85671	-26.020866
TCGA-CV-7180-01A-11R-2016-07	-25.703802	10.834269
TCGA-CV-7183-01A-11R-2016-07	-23.968803	13.992079
TCGA-CV-7183-11A-01R-2016-07	-4.8982735	-30.586365
TCGA-CV-7235-01A-11R-2016-07	17.09669	14.315674
TCGA-CV-7235-11A-01R-2016-07	36.420376	-26.403393
TCGA-CV-7236-01A-11R-2016-07	-12.494967	29.111229
TCGA-CV-7238-01A-11R-2016-07	11.085837	33.59193
TCGA-CV-7238-11A-01R-2016-07	-18.822254	-31.427616
TCGA-CV-7242-01A-11R-2016-07	4.4481792	-24.312346
TCGA-CV-7242-11A-01R-2016-07	-6.618002	-29.83631
TCGA-CV-7243-01A-11R-2016-07	18.619368	21.151848
TCGA-CV-7245-01A-11R-2016-07	14.090349	-1.6064209
TCGA-CV-7245-11A-01R-2016-07	32.34605	-22.989454
TCGA-CV-7247-01A-11R-2016-07	25.679098	20.362368
TCGA-CV-7248-01A-11R-2016-07	23.312063	-15.422482
TCGA-CV-7250-01A-11R-2016-07	1.6838468	-20.012156
TCGA-CV-7250-11A-01R-2016-07	-21.644571	-35.06082
TCGA-CV-7252-01A-11R-2016-07	-9.62149	30.271315
TCGA-CV-7252-11A-01R-2016-07	-17.244722	-33.863964
TCGA-CV-7253-01A-11R-2016-07	0.6294182	-17.134607
TCGA-CV-7254-01A-11R-2016-07	27.51945	-8.604415
TCGA-CV-7255-01A-11R-2016-07	-11.650819	43.897232
TCGA-CV-7255-11A-01R-2016-07	-11.459816	-34.783905
TCGA-CV-7261-01A-11R-2016-07	22.702816	-11.188366
TCGA-CV-7261-11A-01R-2016-07	-8.109483	-30.872847
TCGA-CV-7263-01A-11R-2016-07	27.602865	10.840096
TCGA-CV-7406-01A-11R-2081-07	28.848108	-22.880535
