"","gene_name","n_syn","n_mis","n_non","n_spl","n_ind","wmis_cv","wnon_cv","wspl_cv","wind_cv","pmis_cv","ptrunc_cv","pallsubs_cv","pind_cv","qmis_cv","qtrunc_cv","qallsubs_cv","qind_cv","pglobal_cv","qglobal_cv"
"7336","GPC4",2,1,0,0,0,0.404518221193034,0,0,0,0.348085554129336,0.501721303902619,0.532573431010848,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868113062226922,0.999999897690459
"10652","MREG",0,0,0,0,0,0,0,0,0,0.289600196409619,0.692433929773393,0.53258134269118,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868118046799657,0.999999897690459
"1936","BCL2L10",0,0,0,0,0,0,0,0,0,0.274355021864243,0.785367694140396,0.532601320525589,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868130632852943,0.999999897690459
"14389","REM2",0,2,0,0,0,2.60772491632133,0,0,0,0.293609363782938,0.721251285511779,0.532640199990349,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868155124801768,0.999999897690459
"13845","PSMG2",0,0,0,0,0,0,0,0,0,0.287669144148785,0.702417359273765,0.532690264242691,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868186658378628,0.999999897690459
"13273","POLH",0,3,0,0,0,2.01433959068309,0,0,0,0.361676280754771,0.559392890531865,0.532697877567017,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.86819145331116,0.999999897690459
"1367","AQP5",0,0,0,0,0,0,0,0,0,0.273261160977346,0.795925153784138,0.532858971712482,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868292886184867,0.999999897690459
"19410","ZDHHC17",0,3,0,0,0,1.9022548824851,0,0,0,0.400709910560633,0.504168823952966,0.53288631956944,1,0.826995554336555,0.878855561841508,0.944133487671733,1,0.868310100917568,0.999999897690459
"13596","PRICKLE2",2,6,0,0,0,1.4188675743829,0,0,0,0.537547098667937,0.38763227594764,0.533018218973299,1,0.86429418155462,0.878855561841508,0.944133487671733,1,0.868393108300507,0.999999897690459
"1639","ATAD2",2,5,0,0,0,1.05252018934537,0,0,0,0.931332918892096,0.273160279863193,0.533112361018893,1,0.984265035893547,0.878855561841508,0.944133487671733,1,0.868452334131627,0.999999897690459
"17030","SYNGR2",1,0,0,0,0,0,0,0,0,0.277042295126906,0.7709605368834,0.533177004834061,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868492992663483,0.999999897690459
"8592","IQCF2",0,0,0,0,0,0,0,0,0,0.290555220275045,0.690220086297666,0.533181146086159,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868495597088375,0.999999897690459
"15216","RYR2",22,42,3,1,0,0.794901629922245,0.629393542671375,0.629393542671375,0,0.359017090129599,0.361105715148173,0.533359167913856,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868607524240594,0.999999897690459
"14953","RP11-977G19.10",0,0,0,0,0,0,0,0,0,0.289210398832393,0.697494516323863,0.533373744112523,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868616686060071,0.999999897690459
"2590","C2CD4D",0,0,0,0,0,0,0,0,0,0.267743488368316,0.856380706571979,0.533412542918631,1,0.825765404373043,0.887982286113627,0.944133487671733,1,0.868641070974761,0.999999897690459
"18357","TSPAN6",0,0,0,0,0,0,0,0,0,0.285835128031521,0.715082231407101,0.533418329342352,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.86864470748011,0.999999897690459
"10176","MAST1",6,8,0,0,0,1.18366788402829,0,0,0,0.720142454385785,0.307146562126805,0.533487781574246,1,0.926637239052618,0.878855561841508,0.944133487671733,1,0.868688350165727,0.999999897690459
"1900","BBC3",0,0,0,0,0,0,0,0,0,0.276506855696908,0.774154713065394,0.533507091367565,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868700482528438,0.999999897690459
"12148","OR52B6",2,4,0,0,0,1.96613879642327,0,0,0,0.303316664814866,0.689297191202454,0.53361377306714,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868767498152261,0.999999897690459
"3569","CEBPE",0,0,0,0,0,0,0,0,0,0.276513221613748,0.775387949463948,0.533731668603823,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868841533308619,0.999999897690459
"3618","CEP135",1,4,0,0,0,1.07226396894524,0,0,0,0.915363433157346,0.276545907403486,0.533847625507808,1,0.980673318165853,0.878855561841508,0.944133487671733,1,0.868914325653867,0.999999897690459
"15948","SLC25A34",0,0,0,0,0,0,0,0,0,0.281909805505858,0.739773946737859,0.533885377136282,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868938018933367,0.999999897690459
"5469","ECH1",0,2,0,0,0,2.56795192549818,0,0,0,0.300781760458755,0.698570293188533,0.533899422367291,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.868946833172008,0.999999897690459
"16643","SPRR2E",0,1,0,0,0,4.10055184368594,0,0,0,0.273890762655991,0.823677382536898,0.534032274705536,1,0.825765404373043,0.878981211766959,0.944133487671733,1,0.869030187837595,0.999999897690459
"17535","TIMM10B",1,0,0,0,0,0,0,0,0,0.288500138554055,0.706889294624025,0.534056976841411,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869045682891484,0.999999897690459
"1821","AZU1",0,0,0,0,0,0,0,0,0,0.278337442892514,0.764766680814626,0.53419548263636,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869132543072969,0.999999897690459
"19965","ZNF778",0,1,0,0,0,0.392418616931139,0,0,0,0.353201891105474,0.481252769373226,0.534215913907616,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869145352955198,0.999999897690459
"12427","PAFAH1B2",1,0,0,0,0,0,0,0,0,0.288490678161063,0.707830001819566,0.534274893826043,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869182327465369,0.999999897690459
"13765","PRSS57",0,0,0,0,0,0,0,0,0,0.277577184206247,0.770737575600564,0.534294702877948,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.86919474429913,0.999999897690459
"5016","DGUOK",0,0,0,0,0,0,0,0,0,0.28628119906699,0.71648879225746,0.534297542600916,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869196524251847,0.999999897690459
"623","ADCY7",4,2,0,0,0,0.541905826712388,0,0,0,0.407457615357506,0.418623248903708,0.534338606667035,1,0.828915548221392,0.878855561841508,0.944133487671733,1,0.869222261729042,0.999999897690459
"6929","GAR1",0,0,0,0,0,0,0,0,0,0.293005220739937,0.683399069450966,0.53437503771536,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869245092755798,0.999999897690459
"19528","ZNF112",1,9,1,0,0,1.80695592413695,1.51775153013977,1.51775153013977,0,0.26450418788164,0.714452368746425,0.53440911963897,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869266449357535,0.999999897690459
"8462","IL27",0,0,0,0,0,0,0,0,0,0.283993243178288,0.730007564915792,0.534450973132176,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869292672849284,0.999999897690459
"17598","TM2D1",0,0,0,0,0,0,0,0,0,0.289793805091443,0.698959969258495,0.534451193357042,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869292810823482,0.999999897690459
"12714","PDGFA",1,0,0,0,0,0,0,0,0,0.284924085161064,0.72789441223928,0.534520694858841,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869336350028639,0.999999897690459
"14910","RP11-697E2.6",0,0,0,0,0,0,0,0,0,0.288675734671837,0.704868235309964,0.534523348667385,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869338012327468,0.999999897690459
"3727","CHGB",1,1,0,0,0,0.402245437809574,0,0,0,0.354222558047175,0.488367373284331,0.534593614413477,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869382020757921,0.999999897690459
"14468","RGS13",0,0,0,0,0,0,0,0,0,0.294690005775687,0.676724601244949,0.534613282282653,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869394337368127,0.999999897690459
"1765","ATP7B",3,7,0,0,0,1.26696682908646,0,0,0,0.652604961489246,0.334489251643674,0.534644030633611,1,0.907349184001661,0.878855561841508,0.944133487671733,1,0.869413591458879,0.999999897690459
"12297","ORC3",0,3,0,0,0,1.85149409640326,0,0,0,0.42011002161996,0.484343330201809,0.534704074183843,1,0.832280951696447,0.878855561841508,0.944133487671733,1,0.869451184603558,0.999999897690459
"2184","C10orf107",1,2,0,0,0,2.31640318903508,0,0,0,0.343542155970696,0.583175528777304,0.534707315946853,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869453214072937,0.999999897690459
"16983","SUSD3",0,0,0,0,0,0,0,0,0,0.28204945439988,0.743126600245111,0.534753250364883,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869481968688041,0.999999897690459
"20019","ZNF878",1,4,0,0,0,1.76551227520922,0,0,0,0.395889312123169,0.510753243145602,0.534757168965078,1,0.826731031671973,0.878855561841508,0.944133487671733,1,0.869484421520899,0.999999897690459
"18513","TXN",0,1,0,0,0,3.93386794085322,0,0,0,0.286066605831371,0.753561514237866,0.534766778646157,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869490436542594,0.999999897690459
"14234","RASL11B",0,0,0,0,0,0,0,0,0,0.284911224608468,0.726702397770843,0.534883007721362,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869563174544747,0.999999897690459
"17605","TM4SF20",0,0,0,0,0,0,0,0,0,0.286320036501267,0.718980796961383,0.534915950068485,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869583785795214,0.999999897690459
"15376","SCN4B",0,0,0,0,0,0,0,0,0,0.279270525089452,0.762300877018735,0.534943967009159,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869601313738493,0.999999897690459
"13805","PSMA7",0,0,0,0,0,0,0,0,0,0.289195739548151,0.704119436470318,0.534981683062302,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869624907318042,0.999999897690459
"7903","HIST1H3C",2,2,0,0,0,2.62600419258095,0,0,0,0.275941042641132,0.814961470143077,0.534994300676709,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869632799774363,0.999999897690459
"8954","KHK",0,2,0,0,0,2.57714463452482,0,0,0,0.299101965429759,0.70790539146348,0.535032415680907,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869656639320733,0.999999897690459
"8748","JMJD7",0,0,0,0,0,0,0,0,0,0.287116650828038,0.715495231623595,0.535107305086145,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869703472006513,0.999999897690459
"12245","OR6Q1",0,3,0,0,0,2.18859113548715,0,0,0,0.309988347760775,0.678360787180476,0.535186679762053,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869753098150733,0.999999897690459
"10434","MGEA5",1,2,1,0,0,0.889995272989979,3.94462337771769,3.94462337771769,0,0.886546876455032,0.281466077415603,0.53533273437148,1,0.974686776685444,0.878855561841508,0.944133487671733,1,0.869844382751805,0.999999897690459
"453","ACE",0,4,1,0,0,1.55574290776069,3.66963008428524,3.66963008428524,0,0.522178262647071,0.307552775914502,0.535355815051488,1,0.856349299616814,0.878855561841508,0.944133487671733,1,0.869858804604728,0.999999897690459
"18499","TVP23A",0,0,0,0,0,0,0,0,0,0.294347380919225,0.681055395645362,0.535366997897008,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869865791794603,0.999999897690459
"6035","FAM120B",0,2,1,0,0,0.838298389676474,3.81042132968519,3.81042132968519,0,0.83335806318465,0.295747498431474,0.535382509032664,1,0.959099321042722,0.878855561841508,0.944133487671733,1,0.869875482970737,0.999999897690459
"9731","LPIN1",1,1,0,0,0,0.422475038333382,0,0,0,0.383092305697804,0.444081011659455,0.53540757859923,1,0.826731031671973,0.878855561841508,0.944133487671733,1,0.869891145192602,0.999999897690459
"8688","ITGB5",1,1,0,0,0,0.400391877089376,0,0,0,0.351565769084339,0.4950599986961,0.535418809474678,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869898161305858,0.999999897690459
"17967","TNFRSF21",1,4,0,0,0,1.88831895151794,0,0,0,0.343999972192505,0.594502043611874,0.535435513055995,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869908595873061,0.999999897690459
"3162","CCDC33",2,2,0,1,0,0.588593889075733,2.50755338115296,2.50755338115296,0,0.492972902690663,0.444039027632526,0.535483240365987,1,0.847690818844278,0.878855561841508,0.944133487671733,1,0.869938407794766,0.999999897690459
"13364","POU6F2",2,2,1,0,0,0.58004666139056,2.44115486303385,2.44115486303385,0,0.480640069893555,0.455999821655682,0.535492813049187,1,0.845675851268207,0.878855561841508,0.944133487671733,1,0.869944386670113,0.999999897690459
"19640","ZNF302",1,1,0,0,0,0.422964620764628,0,0,0,0.38378771154996,0.443291387606423,0.535500173467446,1,0.826731031671973,0.878855561841508,0.944133487671733,1,0.869948983699842,0.999999897690459
"18004","TNNT3",3,1,0,1,0,0.739894991157608,3.71703086331728,3.71703086331728,0,0.768588189238007,0.294740422509687,0.535511413627031,1,0.939345448589786,0.878855561841508,0.944133487671733,1,0.86995600366924,0.999999897690459
"2233","C11orf58",0,0,0,0,0,0,0,0,0,0.290228224362884,0.701154061125718,0.535524101601965,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869963927578937,0.999999897690459
"4110","COL4A2",1,6,0,0,0,1.29660510384131,0,0,0,0.658710976065428,0.339562111278731,0.535535696619087,1,0.909461482724058,0.878855561841508,0.944133487671733,1,0.869971168650394,0.999999897690459
"4974","DENND5A",2,2,0,0,0,0.553978005724631,0,0,0,0.442848021930147,0.37840762335619,0.535551513210176,1,0.837231543107047,0.878855561841508,0.944133487671733,1,0.869981045683912,0.999999897690459
"7270","GOLGA6L18",0,1,0,0,0,4.04097198126957,0,0,0,0.278131031754801,0.80203189068459,0.535562364496462,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869987821748651,0.999999897690459
"17645","TMED7",0,0,0,0,0,0,0,0,0,0.288624001723747,0.709537067643902,0.535577498556529,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.869997271816047,0.999999897690459
"8606","IQSEC3",2,3,0,1,0,0.70878462831464,3.03105964227372,3.03105964227372,0,0.614438383474264,0.366745383573667,0.535599054280656,1,0.892503632291601,0.878855561841508,0.944133487671733,1,0.870010730985024,0.999999897690459
"12624","PCDHGC4",3,3,1,0,0,0.879543496627662,3.82652683996953,3.82652683996953,0,0.849412630100825,0.285849689219234,0.535601713591572,1,0.963646604494263,0.878855561841508,0.944133487671733,1,0.870012391370866,0.999999897690459
"6646","FOLH1",2,5,0,0,0,1.28772252273368,0,0,0,0.672130768653444,0.328800652692967,0.535611951287786,1,0.913047357130287,0.878855561841508,0.944133487671733,1,0.87001878332675,0.999999897690459
"3652","CERS4",1,2,0,0,0,2.44754783239777,0,0,0,0.315333054811576,0.652547088753003,0.535614278862929,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870020236532414,0.999999897690459
"4107","COL2A1",1,5,0,0,0,1.38152254248235,0,0,0,0.601593185133621,0.360479605370142,0.535668695141659,1,0.888721226655851,0.878855561841508,0.944133487671733,1,0.870054208082471,0.999999897690459
"13821","PSMC3IP",1,0,0,0,0,0,0,0,0,0.293753166321411,0.688121163417482,0.535688541294358,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870066596465585,0.999999897690459
"1324","APOBEC3A",1,0,0,0,0,0,0,0,0,0.288930264098967,0.711692963750294,0.535752903967057,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870106767931783,0.999999897690459
"7979","HMGA1",0,0,0,0,0,0,0,0,0,0.277175668631885,0.782148543560215,0.535762017733139,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870112455593673,0.999999897690459
"16677","SRA1",0,0,0,0,0,0,0,0,0,0.289763278876222,0.704914311435854,0.535871539270579,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870180792981751,0.999999897690459
"16139","SLC5A9",1,1,0,0,0,0.412431282884107,0,0,0,0.368790007738815,0.466105187495941,0.535932770074789,1,0.826185053013816,0.878855561841508,0.944133487671733,1,0.870218988982892,0.999999897690459
"13121","PLEKHA6",2,6,1,0,0,1.62897028098557,2.82397529722645,2.82397529722645,0,0.391466743975795,0.394144936260881,0.535963804852831,1,0.826731031671973,0.878855561841508,0.944133487671733,1,0.87023834592021,0.999999897690459
"2953","CAPN1",1,2,0,1,0,1.00573806260026,4.1288327876156,4.1288327876156,0,0.994463488639865,0.268237414270738,0.53605145866529,1,0.998748232314536,0.878855561841508,0.944133487671733,1,0.870293007440785,0.999999897690459
"2820","C9orf57",0,0,0,0,0,0,0,0,0,0.298068256540574,0.667486873824519,0.536073069638209,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870306481989596,0.999999897690459
"4983","DEPDC7",1,3,0,0,0,1.94761208519469,0,0,0,0.371217442581897,0.543047489349292,0.536077426506797,1,0.826185053013816,0.878855561841508,0.944133487671733,1,0.870309198413246,0.999999897690459
"1485","ARL14EPL",0,0,0,0,0,0,0,0,0,0.291817591437796,0.695657051070974,0.536095982608186,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870320767388505,0.999999897690459
"7662","H2AFJ",0,0,0,0,0,0,0,0,0,0.277609193204993,0.781046251790218,0.536140666959628,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870348623630503,0.999999897690459
"2130","BST2",0,0,0,0,0,0,0,0,0,0.288415414865136,0.713051058039459,0.53614832305568,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870353396070028,0.999999897690459
"4551","CTRL",0,0,0,0,0,0,0,0,0,0.288362005389243,0.713675808260297,0.536228368663332,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870403286079023,0.999999897690459
"8968","KIAA0232",0,5,0,0,0,1.51162568542176,0,0,0,0.52320686890476,0.409588246901715,0.536249363080228,1,0.856842941242708,0.878855561841508,0.944133487671733,1,0.87041636928678,0.999999897690459
"15638","SFXN4",1,2,0,0,0,2.28220218170969,0,0,0,0.351486569087934,0.570791458722575,0.53629938124362,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870447536072604,0.999999897690459
"12432","PAGE2",0,1,0,0,0,4.00583458644387,0,0,0,0.280689117550407,0.789653655479405,0.536335868212149,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870470268501544,0.999999897690459
"2556","C20orf85",0,0,0,0,0,0,0,0,0,0.291078468324624,0.700359550205477,0.536368037353598,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870490308741264,0.999999897690459
"14478","RGS3",1,2,0,1,0,0.665147134701842,3.02743606460453,3.02743606460453,0,0.610313164803848,0.370239198762205,0.536370473092974,1,0.890981253469172,0.878855561841508,0.944133487671733,1,0.870491826042352,0.999999897690459
"4692","CYP2C8",0,4,0,0,0,1.76222071805131,0,0,0,0.413768489502485,0.498857568608388,0.536442768603699,1,0.83012460835618,0.878855561841508,0.944133487671733,1,0.870536856225526,0.999999897690459
"6850","GABRB2",3,6,0,0,0,1.36677108805438,0,0,0,0.570575507720409,0.369167406549829,0.536447539912427,1,0.876141281382661,0.878855561841508,0.944133487671733,1,0.870539827753426,0.999999897690459
"3977","CLVS2",2,3,1,0,0,1.11174581083651,4.14694006180263,4.14694006180263,0,0.879955329989017,0.264405816975537,0.536456004133944,1,0.972947857577315,0.878855561841508,0.944133487671733,1,0.870545099089576,0.999999897690459
"8663","ITGA1",1,2,0,0,0,0.585183364087709,0,0,0,0.499528613572369,0.336836041691072,0.536570463654029,1,0.849665897182406,0.878855561841508,0.944133487671733,1,0.870616368918145,0.999999897690459
"14073","RAB35",0,0,0,0,0,0,0,0,0,0.274396907635288,0.810853846931304,0.536622093987776,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870648509279832,0.999999897690459
"18881","VAPB",0,0,0,0,0,0,0,0,0,0.287718424462296,0.718975588906823,0.536655029960882,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870669009633389,0.999999897690459
"9564","LGALS9B",1,0,0,0,0,0,0,0,0,0.288137782038756,0.719742585163231,0.536675985032003,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870682051656203,0.999999897690459
"10700","MRPL35",1,0,0,0,0,0,0,0,0,0.291004215888263,0.705069360555735,0.536688567751537,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870689882499421,0.999999897690459
"14703","ROGDI",0,0,0,0,0,0,0,0,0,0.29087401696807,0.703204170783271,0.536817191039496,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870769914157541,0.999999897690459
"11144","NBPF20",0,1,0,0,0,0.433400087357183,0,0,0,0.410674954026576,0.405716502393933,0.536890968478895,1,0.830100217458367,0.878855561841508,0.944133487671733,1,0.870815805861034,0.999999897690459
"12754","PDXK",0,0,0,0,0,0,0,0,0,0.288645366680834,0.715052679152826,0.536900002492971,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870821424582622,0.999999897690459
"9887","LSMD1",0,0,0,0,0,0,0,0,0,0.278981628781616,0.77616992257458,0.537083670290026,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.870935624148078,0.999999897690459
"18133","TRAFD1",1,3,0,0,0,1.94366973839716,0,0,0,0.372605755753333,0.542808413291734,0.537228737668447,1,0.826731031671973,0.878855561841508,0.944133487671733,1,0.871025778641838,0.999999897690459
"19020","VWCE",1,2,1,0,0,0.90508529004996,3.95902659692574,3.95902659692574,0,0.902949717499177,0.280388483851626,0.537256833977293,1,0.977990989752978,0.878855561841508,0.944133487671733,1,0.871043235023828,0.999999897690459
"9263","KRT37",4,1,0,0,0,0.419934379249008,0,0,0,0.357853685393501,0.500888524732133,0.537275143419841,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871054609984425,0.999999897690459
"9831","LRRC57",0,0,0,0,0,0,0,0,0,0.290429484832612,0.707572130075099,0.537330883372168,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871089235256717,0.999999897690459
"11126","NAT8L",0,0,0,0,0,0,0,0,0,0.275077273312694,0.809526493300471,0.537331132406354,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871089389942054,0.999999897690459
"12025","OR2G3",3,1,0,0,0,0.384054484662533,0,0,0,0.310958759465405,0.613301283665915,0.537345849716587,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871098531261483,0.999999897690459
"15633","SFTPC",0,0,0,0,0,0,0,0,0,0.285250455967587,0.736497887289914,0.537426364092062,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871148533783344,0.999999897690459
"13198","PMFBP1",1,6,1,0,0,1.80823551284505,2.24324602849151,2.24324602849151,0,0.315655564888289,0.498600051409228,0.537478941429085,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871181179820116,0.999999897690459
"2024","BLOC1S5",0,0,0,0,0,0,0,0,0,0.294826441137387,0.687474344768024,0.537636781914976,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871279154389539,0.999999897690459
"8255","ICAM2",1,2,0,0,0,2.51451076843653,0,0,0,0.302188384213219,0.700130000076093,0.53766672141327,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871297733172463,0.999999897690459
"11178","NCL",1,1,0,0,0,0.417768719108332,0,0,0,0.376398860868964,0.457707666171348,0.537713339820046,1,0.826731031671973,0.878855561841508,0.944133487671733,1,0.871326658636869,0.999999897690459
"73","ABCG2",0,3,1,0,0,1.5705143901715,3.71617767701516,3.71617767701516,0,0.55116683161194,0.303554780083604,0.537744574803181,1,0.87000074360313,0.878855561841508,0.944133487671733,1,0.871346036840482,0.999999897690459
"2385","C17orf78",0,0,0,0,0,0,0,0,0,0.296594314867093,0.679911632490312,0.537748320596419,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871348360611178,0.999999897690459
"2992","CARS",0,3,0,0,0,2.00846144505089,0,0,0,0.363601923659181,0.564919999564895,0.53775990578425,1,0.82581049302862,0.878855561841508,0.944133487671733,1,0.871355547527191,0.999999897690459
"3392","CD70",0,0,0,0,0,0,0,0,0,0.284077852446488,0.745234436374847,0.537760903604576,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.87135616651721,0.999999897690459
"4767","DAXX",3,1,0,0,0,0.408639201559887,0,0,0,0.346919139880402,0.519651620280364,0.537780456378846,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871368295553881,0.999999897690459
"15466","SEC63",1,1,0,0,0,0.434640931849813,0,0,0,0.400319287142706,0.426178663873813,0.537841576801718,1,0.826995554336555,0.878855561841508,0.944133487671733,1,0.871406205377065,0.999999897690459
"2377","C17orf64",0,0,0,0,0,0,0,0,0,0.291243368643863,0.705587378993253,0.537849772189992,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871411288022553,0.999999897690459
"9098","KIRREL3",2,2,1,0,0,0.751783621432096,3.46092397765044,3.46092397765044,0,0.717310295259739,0.319806851683401,0.53790813516628,1,0.925894572717498,0.878855561841508,0.944133487671733,1,0.871447480172831,0.999999897690459
"17882","TMEM86B",0,0,0,0,0,0,0,0,0,0.281357389165198,0.764102335182265,0.537970032367533,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.87148585705367,0.999999897690459
"6114","FAM177B",0,0,0,0,0,0,0,0,0,0.299107048504555,0.669980549254417,0.537999496056467,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871504122332171,0.999999897690459
"12932","PIANP",0,0,0,0,0,0,0,0,0,0.288984839728277,0.718255848219457,0.538061295484042,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871542428103156,0.999999897690459
"18107","TPRXL",0,0,0,0,0,0,0,0,0,0.270301662587672,0.868159685818304,0.53811937530373,1,0.825765404373043,0.893635083554148,0.944133487671733,1,0.871578421841495,0.999999897690459
"4","A2ML1",1,5,0,0,0,1.1354872314236,0,0,0,0.836784810024648,0.293107241145764,0.538134557821533,1,0.960731282286663,0.878855561841508,0.944133487671733,1,0.871587829851854,0.999999897690459
"8400","IKBKG",0,0,0,0,0,0,0,0,0,0.289673176135438,0.714992880813571,0.538156764934072,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871601589956378,0.999999897690459
"9891","LSR",0,3,0,0,0,2.1095894486809,0,0,0,0.332184758301756,0.627304789525514,0.538214074200761,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871637096034775,0.999999897690459
"3950","CLNS1A",0,0,0,0,0,0,0,0,0,0.292165285365298,0.702710330377839,0.538274272386729,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871674385377796,0.999999897690459
"19895","ZNF681",0,2,1,0,0,0.742761709898768,3.41734113255853,3.41734113255853,0,0.720938615797504,0.331027101571311,0.538284925629504,1,0.926637239052618,0.878855561841508,0.944133487671733,1,0.871680983752976,0.999999897690459
"2782","C8orf59",0,1,0,0,0,4.01129036305824,0,0,0,0.28028907417187,0.801590481622031,0.538302892859228,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871692111766917,0.999999897690459
"4938","DEFB113",0,0,0,0,0,0,0,0,0,0.291989126677782,0.70393226424492,0.538358766698804,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871726713429089,0.999999897690459
"14981","RPE65",0,2,0,1,0,1.04595126943843,4.17460846073937,4.17460846073937,0,0.957854041083223,0.268784320987571,0.538376915086718,1,0.989993357027352,0.878855561841508,0.944133487671733,1,0.871737951151049,0.999999897690459
"7439","GPR75",0,3,0,0,0,2.14252670264604,0,0,0,0.322694727376598,0.65080626617375,0.538378295314583,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871738805781375,0.999999897690459
"7443","GPR83",4,1,0,0,0,0.409003111313624,0,0,0,0.341822675436595,0.535306271672462,0.538391468792968,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.871746962556542,0.999999897690459
