patient_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
TCGA-DQ-5629	-34.55653781265255	-30.807913416568653	15.780746549806477	12.199249902746914	-16.200464795298252	14.712745242657178	-7.868838535196929	-12.820374952289185	-2.469850773606197	-8.001533438760042	3.30928750971772	2.643673488674956	-4.52375263923993	-8.05863366533833	-3.237432583440196	-3.365017628144697	9.075681209318958	0.4156577425066885	2.4476312587036553	1.4679938659660365	-4.0132225202435095	-1.3377880474562929	0.1874422054543956	-0.6307071494262431	-1.7321605940853657	4.233897471201858	0.9901946498163916	-3.334067728711858	5.50180785093435	-6.918577149687634	-1.381554166292478	-0.3260025408674707	4.358766326647856	-0.06848421115513048	2.716682956212561	-1.2750354130270551	5.058726588465142	-5.656847381613911	-2.1877316966072264	-0.32628152124435417
TCGA-QK-A8ZB	-23.755145199213707	23.115320165625775	6.001883666881209	21.77185893761464	4.203153683681492	8.270336554752774	12.63872303751809	5.701958520781062	-4.354992475004266	9.105188384949441	1.4843622347266603	3.6746217489428887	-3.1487668289127626	3.967661866727468	4.36042706406754	8.084180152285393	0.9622905374145603	-2.9310677595628363	1.9424253120833406	6.673051728437002	0.13407374466683564	4.020156504387941	0.16769999244692713	3.1854334025889486	1.4512601443938649	-1.5685567969354128	2.1595519590296925	0.32786309404843195	3.492749344548276	-0.7577567360298385	1.354046648093811	-4.184246962499579	0.30620342923357047	6.127791576599634	2.3055534597738356	-2.5229404216989764	1.6793089952735585	2.459326828635568	-2.05359270908383	1.9285399299095083
TCGA-D6-6824	-12.528954803957106	-11.03788870356172	37.34767486204532	20.53254397282855	36.711178416336296	13.635146654253788	-4.6439473295564255	4.928098597898654	1.2372399873615763	-6.594707718109351	4.221726566414475	3.475457023848336	1.7416676064659633	-4.440188686634599	7.261029698789548	3.61048136303884	4.681848116440456	-5.5979556450240295	9.427072086959702	3.4788773339370778	5.025787567836218	4.506597145030909	-1.670878253354239	1.6731108019401404	-4.549247213298553	0.1949551226524573	-1.9951267515800613	0.8385114985439017	-5.250112757056799	-4.420453677583315	-0.2974112467266834	-2.7209398764802053	2.6760662555144465	3.097376120989054	3.798666812903026	-3.7825328964777682	-1.864042943822298	-3.927766215839741	5.975696785779764	-0.698416122617175
TCGA-D6-6825	26.8358323426784	19.286945562265146	-7.824092250884354	12.19736266873987	3.454069078120952	-13.336778291590164	-3.0114036782671576	-3.844477039381289	-13.739739217714352	-1.1541527545566073	1.592060145916534	8.920164092607578	-2.618540809760887	-7.975528335280014	-4.929502673211618	0.9863170661268352	-4.768966814689183	4.552197271153503	2.6047969851820625	-5.871104271915954	4.0630258440470115	1.6444507277646991	-4.826124242073092	-2.744007152489907	0.2590359002961451	-0.3490772498354495	3.9356928708543535	-0.993976708720119	-7.8302839101481165	1.4713341635017372	3.706994913836936	-4.359852673490124	-1.1918427681159063	-0.9370077485446302	2.251654752691509	-3.2236378649016757	0.6894824709134042	-1.0863613706260136	2.310280167097524	-2.6864279224744756
TCGA-CN-4726	-0.04905837799712742	31.320831811607746	-15.909355090205288	11.757417360120897	-15.18846879807915	5.12193175394718	13.559137267973895	11.272009686706241	0.96724908271392	2.1381465690993	4.683271551622312	-2.611450232204982	-7.9994545955473555	-0.862013775720559	0.7036068459192499	-0.9504825733593574	-11.818488388994375	-6.572117052142154	18.36413475241135	3.7077596801695734	-6.1260267914991715	-2.075591474806558	-7.415016285245208	3.57870712466449	-6.03111391270307	6.128991033604794	-4.179632857384496	4.46333191942896	-1.3034062342318986	4.129011243390538	0.6909394511879858	5.355532787096216	0.18884803602259392	-2.209320394741944	-2.9315759294833263	-7.697408563701579	1.0444164092176607	0.7440841952977166	-1.1767072908051617	4.79585615385367
TCGA-CV-7242	-36.31369493968506	6.13132630027755	44.12683987602592	2.003471589847422	15.00765702941277	10.183089227158874	-5.1132071578714715	1.2290978969471098	-6.4953295519074885	-9.918309408872698	-9.669770146319209	-2.010272651451456	4.280105484657156	8.291499629221704	1.6126449545415955	-8.8445992120578	-4.5383149773078735	4.46743454666408	-3.8073159975759943	0.32830971976557066	3.6245621827444126	9.544759130832787	-2.0526572673650207	4.200412577264089	0.7260560022784173	0.6139807906276795	0.882549267148871	1.0732309787277359	-1.945930171329282	2.922762074529423	0.65960608694198	-3.931761207840644	3.680182409252361	-0.4950648242178701	6.208344692965284	0.15275115701288655	-2.8608990281059192	1.9976337583441257	-2.9349396562384307	1.6491006851628214
TCGA-CN-5363	38.03928855832544	-36.2419973883064	-24.92156319589523	1.4426796576494922	6.272528827940548	-4.289214435322279	-14.461009922219297	-2.6104836447978954	-3.7714847095635093	-9.04101167349012	1.7605270672374758	-3.110816597737836	-0.27810062859952467	-7.8214058146510546	-5.682995446607441	3.387568805019436	3.563340071109746	3.754507220297654	1.497316272935091	-2.82527764571239	-7.379744438148123	-4.382468502800016	-5.494252320866934	-0.8848184772443233	2.7108062985864683	-3.0190940018837384	-12.128956783497133	2.00961562543068	-2.031379709613775	-3.7297507900470706	0.014704135816586472	4.074498105002398	-4.892290971106255	-0.4462095970465185	4.357684047866227	3.352521836734063	6.932287236170662	5.10978523666721	3.4863495059067944	3.5050145987036956
TCGA-CV-7247	41.43170964458817	-0.08433126666091084	8.610083878240225	-6.571459980060652	-10.401944863619235	7.597650741545564	-13.548965079100277	-1.0599940212405699	4.965966107531273	9.095499230340016	1.9543622166454355	6.972038669937692	-3.481458636284728	-2.129707219184475	-2.077840797706365	1.7704383783200495	4.506687978002958	2.686706191218782	-9.193982375375317	-5.320076202165836	-3.856322513544967	-3.0156111580788263	-1.879734782873257	1.6357571006334055	-2.239364515368561	-10.248248170648356	3.0790335157845288	-3.519994775357148	1.9848250231181819	-1.6471011415133336	1.235698614522481	1.5432891058794382	3.652038745616447	0.43348537898851447	4.246753244892044	-1.9477830695157792	1.138088029318176	2.143251702608487	-2.384110693118643	-4.794976797797833
TCGA-CV-5976	37.35094792581377	6.413631217744495	-2.233924134502484	-1.1636350307463061	-2.542319555182445	9.914955466718737	-11.811653530317521	-1.8084373511027394	-1.8859842890347096	6.6050082757350435	-2.9494632070721565	5.014111970684409	1.9987300661863543	-10.296886322726923	6.5427910648278615	-0.8898557581538871	-8.00661633743199	0.8274451632974831	7.213029248220614	-0.15409134344548647	6.4419478585801	2.56196441289719	6.651137040842606	-6.396572178196372	0.14692736423304664	-8.507602513703372	-0.6718449857837339	-3.709478184302526	0.8106196809800643	3.05512799574557	2.8029620172847487	-1.0407249433182884	1.3338532290594776	1.9798534292262673	4.608024863481527	-3.013247918799216	-11.128790884944628	-2.047961501248359	-0.13180375054571059	2.6726339566112074
TCGA-UF-A7JH	26.610298288999658	16.900686028131247	3.5731882623055675	-8.882965605645225	-4.485392664093808	4.471563306859949	18.891550786751395	8.024709121438221	-3.591950361469003	-1.2979643071681526	-10.096297284716456	9.701276373214782	-7.380553008530718	-6.037071894524384	1.8130469387891957	-0.46839859381587523	-7.8526680304073935	-2.4900063526929372	-4.413742641398965	9.244418527490438	-0.9005814460735095	-8.137182230506163	-3.918948171271026	8.672224814613003	5.143413859138969	-1.9397773097865487	-2.9501922973624275	1.5106691595912345	-3.5431567470307552	0.7638988683950032	1.4917158185784087	0.40248125078255015	6.597950202395137	-4.339260610472124	6.6094208506513255	5.861602519853527	-2.0315899122954235	-0.9054995309911735	-3.4208788976879703	-0.6028883109960113
TCGA-P3-A6T4	-26.321147021615722	24.163201466242185	-8.234858930445542	7.65881290090941	-11.531842353859403	-3.3091394485722816	9.927842938896532	-0.7387539221683994	-7.215340450534171	7.007317425899801	5.195097971010924	12.38689929886468	4.715679897990519	8.759617115490158	-3.9436532810504685	8.755220187901319	-6.1401990015121335	5.099375632349506	9.77899419553692	3.5746399666939936	0.39352543385673044	-2.097469442987247	6.148971955088918	3.5412199921445975	0.2553566505365814	0.6925910461758127	-0.7150401003906364	1.8105061361794057	-2.184122042936421	1.6181144414823923	2.8592016347508276	4.464670495644228	3.0361411579172275	-0.6352653371002859	1.3756322374088406	-0.36407874203424484	4.198987434272446	-4.552733166725984	-2.1390931005389504	2.1185127963332846
TCGA-CV-7407	-2.6883531294128815	-25.272104474709025	-0.3414976093498723	-4.900610369021891	-0.5382690739517102	-8.97749602237647	-11.71159444320788	-35.83391061180227	-3.6116583897505734	3.2273024641883055	-0.5086151906094614	1.5982431505710926	10.23738620802676	2.9759248253846167	2.913128181248121	-9.578779201585364	-6.058441037444581	2.158031734993159	7.714564651608621	3.02307066523349	6.711601793853738	-9.182741692050016	-13.242352051488119	2.6784315031634662	-2.175624194408906	-3.354691041450785	-0.8711647197501708	2.19600851470053	3.4944080297209563	-0.5708321291953329	-9.265517861727492	2.1283421662411115	-5.244730533488398	0.07125880454983502	0.3964517851195595	1.4593757389681699	-0.6185190189028091	-7.004689681967557	-0.2146922432434053	1.2268731855556254
TCGA-CN-6020	-4.463603008118966	16.65109107471008	3.707272809002669	14.669358182495657	0.11986831063319414	-7.2797362287758745	3.0495447335035806	-3.4375654947732386	20.67589005567291	1.684934195053545	-7.132966282309326	6.599548406474764	-4.027794399269666	0.5734675596854437	-4.743224078272328	5.184820918923441	3.5888931181735764	-8.886349746432646	5.859086034581203	0.41637983077276886	1.349741517024718	-10.219391264383198	-1.2330103264505823	-0.6993088358824622	-2.12217962892617	4.022767538238916	0.7990233957469322	-2.1565824742340425	1.1805840449471248	5.195915598067767	0.014010755881233017	-0.22975729897244435	-5.380632014335044	-0.42005456853991063	3.0651105799596094	1.2154252483449994	2.1316627652858458	2.820993659324704	3.6861363320372007	2.4014429451656234
TCGA-CV-6940	25.086779670950563	12.617677298918466	25.240030896149513	-3.109136653473513	-22.32869997704239	-0.5031972596498093	0.029355829398696187	-10.857193347508783	12.223912994140804	0.7463030831843049	6.327921122880795	-4.0202236783339576	2.318721886938512	2.761649157857562	-5.4168166623659575	-11.1335443439334	4.678682353751647	8.723414391745607	1.8069453815646987	-12.746340511469192	-1.17586864784505	-6.636570520299507	-1.8850631184146351	-1.566796213614026	2.690281763641035	-6.7580608767839045	-7.129821277338786	-3.284092282287027	-0.6959617374593225	-5.71033699961711	-1.1013084071679273	-1.5842895180731134	-0.6573150584520357	2.501375900435036	4.195629050709925	-0.7086758320227631	0.7032856230493323	-1.1522018764123363	0.0752798000117636	-6.467358488754822
TCGA-CN-A49B	-28.27449055957652	-9.750387096735096	-3.700618807718386	1.557657625539136	16.65675091143821	-5.260103697348427	-3.8668523203429146	-16.251629525662636	4.987694373743906	-1.4645967063678835	-15.471009490456183	3.761577516514091	-3.344741107357386	-4.184713884385236	1.4012086909466532	5.264030437547637	0.4203297165217492	1.017465921341639	2.483366159201399	4.9737546674592465	1.4646679433162575	-0.05300038573842869	-3.4723081171348724	-7.678138892246444	0.5992316499229404	-0.7892091542672137	-4.6474769351783145	1.1709820146987475	0.6592651743398648	0.42351619492209736	-2.584156681314669	0.3110720955121522	6.102751174149721	-2.0955572063237895	0.06835912247098896	4.7965715986673345	-1.9275547342349881	2.6294963832916487	-5.473439756417726	-10.542299850118454
TCGA-P3-A6T7	-24.52417476529706	24.658838283763117	-19.364854112015884	7.902241916925007	11.588068331177496	5.601176131196809	3.3133862301958885	-5.895161952997952	-13.063380858343685	5.032011397487869	-0.7470384777570303	10.98297692667727	-3.4698733722253507	-2.559766061882314	-0.32057265041640726	0.25928192946794404	-4.279716123026958	1.1999035793875166	-1.4071329692873427	-2.9504289596769127	2.215889241560191	-8.055293163925086	4.648877081311355	-7.190384536690988	2.472968640614912	-11.085773218436556	-8.0400961899455	-1.3759956709985133	-3.071275121904181	10.27245325936196	4.460386476935377	0.8910297142743175	4.483824953366205	-1.532104830917092	-5.029785488968745	10.868093004215183	5.229583169847558	1.4170758618667767	0.7466566933785828	-0.8766176809972457
TCGA-CR-7398	-17.023730278640954	-25.021326813864746	8.874552458209319	7.059831994294868	-16.782403442506265	-10.003596526186442	1.8912473190320611	19.665551723664137	-4.465145954955332	-7.301835727572793	-16.155024226980757	-3.533526237433394	0.9731454807536366	1.5648522113969996	17.127887098710218	-0.8935437055279305	5.393643289235406	-0.45974256244715406	-5.696560687206841	0.08455520270102568	-15.045150108873592	3.6660843872383424	-2.8059853348674793	-1.4670708140380029	-1.365238535880092	1.5382295200509617	3.325226945789674	-2.02967409103708	2.6419193420979283	2.090951487433557	5.761083793006384	-8.789905732409892	-5.443648115134814	-5.451141731884988	-4.909378314575628	-2.511381068807509	1.7761634516402296	-2.122197124372777	-7.442990315270023	-4.951421923745865
TCGA-CQ-7072	31.90840023450764	-47.72717394922908	4.190661531548857	9.86399489253509	-15.538490430612342	12.664927736330867	4.513151210817398	14.368524907837099	0.95368873618105	2.558316392512033	-16.16149788900465	-1.629600171426321	4.549396066376701	1.5049320160462294	2.954926401021117	-0.2665435633637845	-1.2035763850175343	4.301743375422532	-7.554787325796632	-5.823260216001742	-6.145281167345949	11.440433891768077	0.2646782982081888	4.129584650297609	-5.347287741268021	0.11956557701173498	-5.790723970332776	-0.7446635255841372	-4.014002617301083	-3.494192356585473	-7.236420677315828	2.0329617755874523	-2.860627889990594	0.5203136718036347	3.2657587333173494	-3.2316442288362097	-1.9399341435241908	-2.4243919116151993	3.747760133554067	-9.2597852090178
TCGA-CR-7388	-20.66409833573571	7.571542668298889	23.25781540590681	15.880264265608403	4.49274024942784	-5.680866585595965	7.598322491478797	-3.1279227338579147	8.00268141980905	-1.2625212567949404	4.787984184178015	0.08094747575681183	3.5067066065876773	9.612090356382215	-1.0688320321038258	-4.012064948527565	3.3895380592373527	7.494643166862694	-2.4287973840773844	-0.6153067715210199	-6.91060706936932	1.741575673242572	-2.112086539045144	-6.23073115928473	1.4210345744493083	2.599142138392569	2.8311562312851226	-0.9964315902322127	2.6904352046643076	-1.9271450233442682	1.399082045156928	0.7077202749085174	1.786730369454034	-1.1829426914291403	2.506925604947821	0.32751433572758515	-0.2964228160052329	-0.31487964921593203	-0.2772644497795298	-0.523981241922403
TCGA-UF-A718	-23.048393375200575	8.552764681538093	1.1899150512056131	19.361343237981146	13.772775843235706	16.067723727005472	10.643809254263289	-3.2888253276785093	-4.932588242095392	8.070598219170003	0.7587027762490663	-1.766081680048324	-2.324795418808577	-1.634542359554878	-4.0956138978836405	3.6028845093073922	-1.6560681166279316	-5.922909910062131	-1.7138446249240467	4.880899280155887	3.7542591472436655	1.97513517423873	-5.051857107242228	-1.9925581854311858	0.8974213061609775	-7.39365978813518	3.3491015058765043	1.1308954065472214	-0.2766580908288603	-8.575001443841918	-2.4144698414355563	0.37598415358865367	-0.9391093084124287	4.8193420548847286	5.560826211286546	0.2914184609452306	-2.441531616512144	1.5885666896865533	-3.7901632607439915	5.6648533053648364
TCGA-CN-6010	-16.38310566448068	-23.68654192524545	48.755951042467665	10.671390145941118	7.520147860990235	20.208423692053515	-7.751980792808922	-11.204821716201494	-4.061862328920171	-14.260486811094827	12.772463991704612	-3.896969212203796	-2.178223652178815	-7.143749071814266	1.0344856265786628	-4.894274073118153	6.513798247565958	0.5546475156168853	1.3287507556655598	2.9481172037088896	9.759064459651384	-1.1796488612090457	-1.4919010492185336	5.867480597829946	-5.217921220978527	1.3457922723567313	0.45245579536711666	3.787597697521864	-3.9179327109257702	-2.098573229774267	-2.8256960830244564	-1.878155148460678	-1.033312069779408	-1.244300665889206	1.1970257015029109	-1.696776313577196	1.848953920203364	2.8455271107785505	1.5457202766203046	-0.189719003750632
TCGA-QK-AA3K	0.8503862640960449	-85.77873391442796	-35.233200456001846	2.982650860674781	6.259635843348633	0.6175441187012893	17.88809728705249	17.374936781161452	6.947579681095178	-6.898940662591942	15.031399257273947	-12.031286026091436	8.966377765241244	13.428742506119985	-9.237561826099304	5.668418168935265	-9.634480139583768	-0.053810337286307686	-12.570577936623089	3.228162215539996	6.103304109827789	-2.555124409569224	1.8079669182273364	4.004909561260128	10.932173423734772	2.9826554893117043	-0.044229091223694894	-9.364241161174355	-5.975056515191339	0.5145282366727137	4.305355463916279	1.563179858036392	-0.7977969502619588	-1.8407378425948195	4.066773362913368	-3.21685030665963	-1.3154632818247265	-6.254697177093895	2.1852518783727213	-3.84765329232998
TCGA-QK-A6VB	-28.23251719691813	-2.1469336822337084	20.737064777204793	-11.106229142024162	-23.810323496974327	-0.9059595286268518	3.3360238345262303	10.122593450898052	-1.1164096977855138	-7.278500281006368	-11.174538029167294	-0.4663320749426383	9.182114461942046	-1.8557443905224034	6.054948367377319	4.88882773096692	-2.039776264003571	0.6040025582156048	16.239857427183924	-4.936543992663708	4.5655200317238425	-9.16120974855933	4.0611563778330435	-0.542694066175514	9.419361178569035	-1.2160408125853546	-7.537524915221512	-9.745362965777915	-1.9512370641981374	-5.413455602497872	1.3295053841626014	-2.7998899521341336	0.47773316399832666	9.301236915474036	-7.24255080718298	-4.0901314450603365	2.952280699216999	7.469223251908362	-5.084957351203954	-4.374741085986965
TCGA-CN-5355	26.48084254855452	18.57837021464732	9.828186314372815	12.620211982435379	-10.80396017714667	1.8014667374288251	1.0723646458861111	18.53134596842574	6.1957068138106735	2.2740779262215938	0.9573490081835274	-2.7918025253280874	-10.680266683332476	-0.32208444563366356	1.1734175707766763	5.5615233853730945	7.15219487682031	-2.00579553667707	-6.368580112861931	10.452264702536723	-9.179799409942575	-9.372787175076475	0.4148916765641104	3.7734086689753283	-1.1568031336053535	-4.647013514200748	1.16353199396376	-3.3444486309826758	-0.7978345420503654	0.8107600415960654	2.628645803735723	4.487195325462444	-0.5607309393633706	0.3884356605704511	3.9440160186059696	0.18560768339425948	0.8575146881678606	2.4657679855748587	6.573229213500706	-1.5422168344753366
TCGA-UF-A719	-36.691060142537445	16.519434662783397	18.546765840767534	-11.483327794329782	-14.668578172357385	-13.59113002314416	-4.503986765961216	5.577216783260511	-2.790152759347933	-4.563463705697307	-10.123352109274776	9.733713078259687	3.304070129555157	11.687620441407862	-10.455638111938207	9.249704020599157	8.497200129886366	-5.230062946291767	3.4371844160952136	-8.19933952783029	10.38733609967143	-3.7838307867802357	6.099334800874548	-8.389299622253233	-1.0026761813102731	6.710334729275108	-6.622766036247844	-2.089310845823128	-0.6519446472354691	-4.686026795551148	-4.195971757825347	-1.0788014811961375	6.09125761556358	-4.803803996522667	-6.7225799869305956	1.7341523252264324	-4.9773414297345795	4.207979774267799	6.759607662320068	0.12370598576575631
TCGA-F7-A620	26.463448903395175	24.891468758328926	-11.345515347075278	-17.92692930341883	14.010393099640439	-11.697493765691036	-6.0525174296187885	-6.229590277712774	4.110997033049017	-7.366506827814568	-6.571373211374109	-1.2404351287228055	-4.393922555838039	-3.321571061797062	0.5762811626248876	5.6644653866600745	-3.060356336950928	-2.8854979632610807	0.37456446581269986	0.6595297061489731	3.670635070089105	5.456041608477257	7.848228995839392	-4.853982208520659	-5.583933425149219	1.1647074934768051	1.368513180998658	1.9569005587380488	0.8508435242029009	2.418637434276228	3.1694612388265657	0.18740541741310324	-3.5470966929332577	1.3276456367225364	5.887803048580242	-0.09450537411606064	4.858582295636399	2.063499996517992	1.285536266052688	-2.632653877921335
TCGA-CN-6019	21.327793551561783	-1.362445228406898	45.72007140175542	15.143963078023702	14.855053030909161	13.19188250364175	24.38084756607188	2.829898362692191	9.609668104807042	-5.966724289830879	10.280273136786192	-9.043550202600727	-6.728388987863262	-4.1911984507201225	0.7801765418403601	-2.8104586596913546	-5.52963604298796	3.7605186231488688	2.825747944584384	0.7033567478801217	3.5160820856294777	-6.04658169953273	3.427477249449616	-0.8264586734370951	-4.533031596355931	2.6738609540454643	-5.293302119691296	3.6424903752418807	3.6871516888202045	7.722142858998495	-7.876452319366044	5.657002727375399	-7.361958534328529	-4.924270271367057	-1.2563100228297017	0.9068931162475025	-3.8255124791596558	-1.2286497471077666	-2.412892096191541	3.8537772935017713
TCGA-CV-7103	39.0127682755831	-25.187539414107647	23.933846745546695	2.835037682168789	-26.93851968522729	0.28360773336420664	15.275570594636847	-0.01676267931806308	1.472624637872869	0.01562613990457784	-1.8065911658260916	-15.083996404357976	1.5937244736992042	-11.731135110382798	5.271134998622541	-3.012342637563423	-0.48071593801893897	1.9632039966821608	-4.554732162907648	-1.8346128733556668	-1.0289595030841738	7.168946930355311	-2.4589300451155225	-5.344876588268129	3.209091374044999	5.989461975858771	2.090416657855526	1.5383710097886336	0.577991549878897	-1.3908224915390353	-3.473320306815319	0.2915607149532704	-1.0254638567449192	-3.2689883523663568	-5.804362367890997	3.8201337975594	0.7359221170152566	-0.4521529770598054	-1.2296320212015424	1.4282859658289944
TCGA-CV-A6JN	-2.816163747937807	29.124187687376292	-26.403437161895756	-28.586710410002695	6.701070623421714	8.225092197477679	3.747574593919481	-9.86530486747445	7.111559180488214	1.0054886457483008	-2.6858555828130477	-16.62970996836317	2.081690395983017	-4.668527804251845	-7.540651298597239	0.03981406332671078	-2.5834238709508988	5.220218720196108	2.955747560182525	0.004876721200432144	-4.809625585557896	-3.5216668242924243	3.317926984107487	-8.33497004231208	-0.21672654348560094	3.5345333508570524	2.0490046399961717	-2.2874630327712637	-3.745223696024313	4.352065484831559	1.6775578352417595	1.6751697528863971	0.7452863719918481	-1.328225709733502	-0.17270959556421595	0.6581270573875102	2.1377920481870305	0.818157039805345	4.959908232486725	-1.2763709977317284
TCGA-BA-4077	-0.940738863080469	2.104075970003379	10.61298183644416	2.4201858127383815	16.457345849518518	-5.881354972923177	-5.392303964603229	-17.983719918604166	7.132766947762022	7.865499567753757	-10.328344116151143	1.7207048876272064	2.208119405558186	11.314316552643728	5.963809071702853	4.6493869847344325	-3.117921284321703	7.825404810450749	-5.785966352572721	-8.915865596961517	-2.5304102985336527	-1.2824536290263495	-14.808802768122177	-2.7065964451003808	-0.46851824191064617	8.329205537597723	9.202565727676715	5.00127355067832	-0.2715761765685354	-2.084410663042215	-0.9890500283042551	6.368701732821691	5.004493972859568	-4.109464206304551	-8.244888562525228	-4.23006254601966	2.4735402555331234	-0.39218041301522	-0.8459699094270583	-2.1366260599614186
TCGA-CV-A45Q	-0.05737523526325816	37.87713665720304	-35.8239319868468	-45.68042484770868	-3.4427291052489153	12.54816017345135	13.026192765179147	2.3819150579804784	-3.536628088608225	-2.127364697733661	5.625207558413976	-3.0973509109115955	0.23594214028307903	-3.106556073140755	8.993248320620138	-9.787657472589315	7.837600008163825	-9.184343110117148	-8.872335415970731	2.697943421305496	1.8297018330459665	-3.7214019432919088	-6.428569060636107	0.5495760139952495	4.389012900234553	-1.070110433412434	0.5498701701946178	-0.36740073938724294	-5.572846473223633	-1.0058500840340745	-4.460934581454731	3.1209938973497913	5.766821369920282	1.8915741973574	1.8844064401838185	0.8059457505312864	-7.446861863873636	-0.07873311849077425	5.872315769778837	3.2837670445096734
TCGA-IQ-A61H	20.567776613035207	-12.39774799404698	22.480953720966944	-7.945049913558151	-24.439580716338178	-2.837504859379706	0.9992858893300962	-16.637411384198472	5.785932670756154	-11.899914372957236	4.65875985377383	11.311403897194207	-8.304286942720267	3.2307165957015123	0.6248988699071543	0.47855582000994623	0.6530088162887928	-4.692396217534586	2.011757247511458	-1.6217567490436693	0.3425927590375579	2.0306322684786835	2.016111245746437	0.1813793324317956	0.10253519786934051	6.088191635080297	-3.2943885388254355	-2.1008221005557743	-3.815202972953065	-4.732935572892243	-3.9633792960614134	-4.0347909854456425	3.596242841836559	-2.7769646016917093	-1.7054834485242711	0.5645349854208135	3.44968692932677	4.692418305960418	3.228233881876612	-0.7922031745653726
TCGA-CQ-5327	16.744155864067523	30.900855310585854	-7.448726697922076	-13.212093581910139	10.105812229121028	-14.479580474946744	-0.6344727687455105	0.8692693696191043	-0.2537798254717245	-9.025320076662661	2.0144886356502667	13.443888733507986	-1.177574926083146	-0.1389891781549153	14.768604184074674	-0.21489301145279605	5.215184672489272	-3.201664727602868	-2.5909535549330514	-2.4113994872077598	-4.33657551967422	-3.638793632250284	1.0150033566348	9.036511625354116	4.5797459390482125	-2.910190977563388	0.7501866311042296	3.036993724165498	-1.4019241676333642	-0.706199030916725	-3.0730137176538923	3.6125912143483347	2.2773304637559075	1.6853044235180192	0.03406595566946713	1.6403562098991173	-1.8507907079031938	0.4846360981327571	6.04780983915423	2.157459243650905
TCGA-KU-A6H8	58.32149500613288	10.230508222954171	38.385120818072586	-33.492085225897185	-3.497989847402309	-14.581059625053129	-0.017765775758050495	-2.2740824972260185	18.941143982849383	5.521030681279035	18.481500139027304	-0.9959882018135673	14.75244818127959	1.8733428691143956	-13.206829885967032	-4.30101879044963	-8.631318508968015	4.298909161250414	-3.9396585026723514	9.759438643042458	-11.477161972408652	2.609641403627677	9.699403895439595	1.0935259142631821	-0.6647294403653048	-6.550890034007357	-8.84277024310069	-2.366942357124465	5.717695421512708	0.666006858487858	3.434116094599834	-2.2601916900155707	2.609755541515657	2.3207382436850423	-3.3906581118663404	-0.9037459757604651	4.282744610423865	-2.393044279225622	-2.8292032498579616	0.28643419632058453
TCGA-CV-6952	21.766307831025017	42.10816764208164	-9.961683871821238	4.827952752057939	0.5899212506003977	-9.624070609782706	-8.82281108523955	-2.5824419925171895	-5.797751796982368	-4.396431623444055	-1.7929466098156155	-7.551959709952959	-3.009486382660043	8.2607536619814	9.379606441732859	3.0206971357707655	1.5127286483279327	-2.0017898595572206	-4.0170190358200095	4.457213616651515	3.725738422773091	4.718063104438329	0.2791006787062926	-4.676093920232422	-2.5958245658536283	0.9314371744034569	-5.316733119342688	1.7133176203958165	-4.761220918632384	4.906365997099847	-0.8680748791996029	3.9007416860067607	-0.10154301271268817	5.984497417496996	-0.8129524218442992	-1.2351827063448937	-2.2713407978390165	-1.933326054665363	4.569339827846456	-1.7956261538764338
TCGA-CX-7086	-36.507281342388524	31.87597616734388	8.912958797278652	0.21369800148332274	-10.769027552959308	-14.03663684654667	-9.966413143170456	3.9226527567459186	7.345060395832192	-7.840967035588443	-0.010587779425648591	4.050388083904639	-1.163466638137571	4.374751143533107	-10.791347432109623	10.784654620967862	3.0397229633563256	5.012327637115874	1.1508160220566985	-2.0924439257022556	1.2631608562942915	-3.8307413558562473	1.3329157890229695	-5.838697979258878	2.552412207504121	7.659469076774781	-0.8929286599771302	-6.068489865795883	3.9823423853903073	0.6497175791476693	-2.9653833671871066	-3.9966288698192685	-5.026817510167339	0.30481342715674486	3.6093629715085163	4.222651525540762	-3.052425680615393	0.5023377009408412	2.7888080148718544	-0.2320146441814508
TCGA-CV-5435	28.659250031919655	-43.69745748175632	15.601143388472451	2.3663897973502372	-30.029278584711946	2.583186808269687	-13.830508521696409	-17.29329007205105	3.8006776231922004	-2.9636727580576174	-3.2285652993877108	-8.03611474478092	3.4485736884726776	-4.342817873050983	1.7256851227016146	-3.23441130500027	-0.5823141967761849	7.874953649752662	1.0211361592268062	0.9251211109377522	4.820481705939557	-4.710106951180521	-0.8801414130814109	-5.0010730876947385	-0.8277174291574838	-10.928300806546414	1.8512875333974597	0.657910712944819	0.15616688917785204	0.4572196356365801	-13.117484309897232	-4.495104022848864	-5.352534123923774	6.47941858133386	-1.9812994647275444	-1.1524228808572374	-1.2704944201162647	-4.115543972929631	2.8737031543977096	-3.8771437725278055
