feature	coef	exp(coef)	zscore	p	lower 95%	upper 95%	q
CSDA|8531	0.1259483514193053	1.1342235857317917	1.0090682294151645	0.31294191343381084	0.8880853128768335	1.448580585420288	0.6736466800374309
DNAJA1|3301	0.10114381470449564	1.1064357520526746	1.0084349402920763	0.3132457062174054	0.9089762815671762	1.3467898978724842	0.6736466800374309
PPP2R4|5524	0.14892022968028704	1.1605804056464135	1.0091734505396568	0.3128914569985518	0.8690932389295457	1.5498301190668748	0.6736466800374309
SMAD3|4088	0.09293302853199112	1.097388239105688	1.0064295925187103	0.3142089644613208	0.9157162606040432	1.3151027224667864	0.674992404857832
ODC1|4953	-0.04401254508297385	0.95694195248155	-1.0045623407702011	0.3151076386514485	0.8781974939298498	1.0427471118385474	0.6761966494666276
HNRNPM|4670	-0.1887453691817945	0.827997313488047	-1.0017531533814823	0.3164628279830504	0.5723342650753694	1.1978656407250765	0.6769029813539583
UBC|7316	-0.15125448496210847	0.8596289081908159	-1.000375035311572	0.3171290467643295	0.639162413161988	1.1561409816663504	0.6769029813539583
CIB1|10519	0.10662038771365154	1.112511851142248	1.0007742459971785	0.3169359631841218	0.9028579367653019	1.3708497965540811	0.6769029813539583
FKBP10|60681	0.04704908525295944	1.0481734576762771	1.0024052024394745	0.3161479305081174	0.9560508614823171	1.1491727497359334	0.6769029813539583
BIRC2|329	0.07079263129973218	1.0733586218062723	1.0019320956792412	0.31637638995485035	0.9345493792871046	1.2327852936831516	0.6769029813539583
GRN|2896	0.10462589144005346	1.1102951617250376	0.9994732168433101	0.3175655072140812	0.9043442638050532	1.3631483003642613	0.6771119556803438
TRAM1|23471	0.12999726453794216	1.1388252681070496	0.997645705717993	0.31845118961948243	0.8821493042200633	1.4701853587310203	0.6782772941842011
HSPA6|3310	0.04854834939464239	1.0497461251830489	0.9952751471369242	0.3196024617950584	0.9540336026678894	1.1550609163610701	0.6800052378618264
