,gene,cluster,t_stat,p_val,log2fc,mean_cluster,mean_others,corrected_p_val
4623,5055,0,9.00662029494179,2.4131612328883956e-17,1.8011810656296756,10.983205668749505,9.18202460311983,3.4721744358106407e-16
4626,126917,0,10.026140739341708,3.536454931346984e-20,1.0870892843872628,12.382897482745022,11.29580819835776,6.961525455407448e-19
4630,6701,0,15.10559421465867,4.667178357284868e-38,4.300906843653929,10.43014452790965,6.129237684255721,4.714321573015018e-36
4643,151516,0,8.408797055729941,1.1871718741686656e-14,2.349166694578045,9.50392193011575,7.154755235537705,1.2238885300707892e-13
4646,5653,0,12.639851014931567,3.777159140662081e-30,2.8894075759168043,11.152313934850824,8.26290635893402,2.0753621651989454e-28
4647,374918,0,8.843846712858626,1.6311369780384893e-16,2.3113172719049677,9.476704691784132,7.165387419879164,2.104692874888373e-15
4653,144501,0,10.414950436139351,1.6460653197691203e-21,1.566446130910494,11.907910015542855,10.341463884632361,3.900628719832039e-20
4678,6318,0,9.73952346703875,3.309547673788445e-19,2.3674543431160355,11.093662605290769,8.726208262174733,5.75573508484947e-18
4698,2312,0,6.329353222287181,1.4466923494851862e-09,1.715130069765733,8.522846201726992,6.807716131961259,7.538782436087474e-09
4711,132724,0,4.911706285798414,1.8522694187144092e-06,1.6696215851883127,5.403292724753528,3.733671139565215,5.940870227740505e-06
4753,10205,0,10.380425936049159,1.5277737882279674e-20,1.033999143983781,12.439853395909207,11.405854251925426,3.16309272925045e-19
4759,5836,0,11.230057000703546,6.656967121283477e-26,1.0382203258162672,12.568645263420878,11.53042493760461,2.4474143828248077e-24
4798,9407,0,10.723129362552466,2.4940241467173278e-23,2.205908652401691,11.441427557382948,9.235518904981257,7.146200993459392e-22
4830,10158,0,15.322587855703757,3.452954675957968e-42,2.262000863229405,12.131602051843831,9.869601188614427,4.863316445011222e-40
4836,222,0,10.979332172534228,1.167826495132674e-23,1.6589466999240319,11.82952151854123,10.170574818617197,3.496486512373276e-22
4847,26525,0,14.649746824203662,7.453512268342333e-38,2.863819414574575,11.531299176329792,8.667479761755217,7.379715117170628e-36
4868,387695,0,17.16907484535429,5.960183764922381e-50,2.9410113459957543,11.914005790814997,8.972994444819243,1.2956921228092134e-47
4895,760,0,9.405323781420208,2.6834656126248116e-18,1.568048792297514,11.37207964994048,9.804030857642966,4.3142533965029126e-17
4909,6286,0,10.405904469818372,1.377706071535149e-21,2.134377115025707,10.295913009274612,8.161535894248905,3.303851490491964e-20
4924,83481,0,8.241361752795601,9.673892873271541e-15,1.13836593905466,11.534953646868829,10.396587707814168,1.0087479534172619e-13
4937,11202,0,14.476749669101814,1.2213794991728435e-38,2.8840730085915904,11.431282229394435,8.547209220802845,1.2993398927370675e-36
4955,53905,0,13.300490900887725,7.73631627704266e-32,1.2307486884833558,11.98750791597046,10.756759227487104,4.775503874717692e-30
4964,729884,0,7.831980810083492,1.5499238142609015e-13,1.9447890178265412,9.909045278520287,7.9642562606937455,1.3777100571208013e-12
4966,192666,0,6.843617666761595,1.0729607092688052e-10,2.7585493144542257,6.823247574182061,4.064698259727836,6.428763986032387e-10
4968,29984,0,11.91472242671523,5.852612937375956e-27,1.3709081563462941,11.760190833248837,10.389282676902543,2.459081066124351e-25
4986,53833,0,9.768111571273758,1.9998832754830893e-20,1.1953732160324133,11.73486880210658,10.539495586074167,4.0813944397614067e-19
4991,338785,0,5.602245061024966,7.678382730491606e-08,1.6897435296636947,5.415563439632396,3.7258199099687013,3.060335883017778e-07
5024,4084,0,12.256746604043109,5.912657766604469e-28,1.1294760345182944,11.827453409626543,10.697977375108248,2.6998437290431366e-26
5028,643161,0,17.034168902627407,3.802899033543302e-47,3.8503899239595176,9.845447306797444,5.995057382837927,6.671752690426846e-45
5046,6820,0,18.949885031256038,2.385694556471324e-57,2.549422288460706,11.641041887348397,9.091619598887691,8.652359703631235e-55
5049,6373,0,3.825697343335361,0.00017130360550778178,1.0764243294036948,8.42068953285743,7.344265203453736,0.00039736396545530454
5060,23589,0,14.647259885850376,4.613789887597844e-34,1.1039279200595473,12.31133444055931,11.207406520499763,3.4431267817894355e-32
5071,113452,0,12.870705337672376,9.75262509129623e-28,1.009897893564668,12.05855753191113,11.048659638346463,4.353850487185817e-26
5080,84651,0,13.564270210946797,5.004041416498249e-31,4.10413794257302,8.618420967158634,4.514283024585614,2.978596081248958e-29
5081,79098,0,13.268333524985037,1.5796943451119295e-34,1.261529003168576,11.764710082179409,10.503181079010833,1.2245692597766896e-32
5086,83886,0,15.258779535768138,4.991936431999832e-40,2.539706860047061,9.984087979543569,7.444381119496508,5.804577246511432e-38
5090,1823,0,6.914244568052716,5.616143732591973e-11,2.25309212148104,8.041804656958526,5.788712535477486,3.505707698247174e-10
5101,11012,0,13.81649236402809,1.962384284585293e-36,2.339086067263965,11.509167532038159,9.170081464774194,1.8003525546654066e-34
