,gene,cluster,t_stat,p_val,log2fc,mean_cluster,mean_others,corrected_p_val
2262,6706,0,9.392879645868337,2.3511322993978866e-19,2.8958734289399635,10.257600873594859,7.361727444654895,2.7445124117485058e-18
2266,3934,0,7.175717944874299,2.6338127776875066e-12,1.471642128386046,11.784953279785963,10.313311151399917,1.5850427949974967e-11
2287,196374,0,6.13852690570025,1.7125271636962376e-09,1.5516084804413488,8.458047186149573,6.906438705708224,7.571969773159488e-09
2294,6317,0,8.810123531454888,2.0884618926238232e-17,1.98229717425032,12.047604865550019,10.065307691299699,2.021092154152087e-16
2296,10804,0,10.019024481897823,1.299500745393967e-21,2.0118974643402687,12.814919453000432,10.803021988660163,1.8787962584009162e-20
2304,1041,0,9.56767741734898,5.107224798791137e-20,2.6663194794207232,10.250719225368968,7.584399745948245,6.279374752612054e-19
2307,9982,0,10.71350177532271,4.067744877576505e-24,1.641155726051915,13.029001867949631,11.387846141897716,7.77276091256657e-23
2315,7277,0,11.085982066905531,1.1571151666305576e-25,1.0605631418291086,13.350914134908692,12.290350993079583,2.639806463795949e-24
2320,5268,0,10.527995913843295,2.217961345967692e-23,1.0503870157432669,13.637488288455737,12.58710127271247,3.8685372313389975e-22
2333,563,0,3.970956201456241,8.24693722365994e-05,1.0461062790712097,6.344411765768254,5.2983054866970445,0.0001983231396471328
2334,3576,0,6.8109652909472524,2.8569275265318388e-11,1.1780513266616932,10.547108336759997,9.369057010098304,1.542895153842577e-10
2360,653499,0,6.450296769644304,2.6421368990198986e-10,1.5030543869158848,11.359200798514511,9.856146411598626,1.2682257115295512e-09
2369,338324,0,10.598246048769465,8.390895447392974e-24,3.0146831605446085,10.416614946765977,7.401931786221368,1.5635208908185665e-22
2377,1992,0,11.66745603023361,5.667236552631404e-28,1.201824233073502,12.597961283224985,11.396137050151482,1.626957861999446e-26
2379,66004,0,7.554410388066524,2.38975899619789e-13,1.341476238944324,10.983464177433452,9.641987938489128,1.6074612082048588e-12
2391,2171,0,11.873386856501224,1.186243061857465e-28,1.8597192650770396,12.691014789016684,10.831295523939644,3.612923031037965e-27
2395,84648,0,9.997767649131935,1.472307552625732e-21,2.8203004524435284,9.899739506170784,7.079439053727255,2.1184281332744342e-20
2400,84985,0,11.153143667951708,1.1045283302806562e-25,1.7939015730921088,12.685736190125976,10.891834617033867,2.5391455868520834e-24
2465,126638,0,4.929568080057388,1.1537266674847556e-06,1.4403722931387808,6.939812718570484,5.499440425431703,3.616698017193591e-06
2485,1382,0,8.021696583595586,7.620443702675061e-15,1.1193641012340123,12.067157372079002,10.94779327084499,5.899698350458112e-14
2499,5650,0,10.130786771553542,5.887559812910098e-22,2.562135580171372,10.905021467689958,8.342885887518586,8.853473402872327e-21
2521,5744,0,7.888021911151617,2.2557028555196833e-14,1.3621200001994822,11.866143381902006,10.504023381702524,1.6688307192500742e-13
2529,25818,0,9.583251234931716,5.610442604359537e-20,2.7530544907978785,10.579936279755524,7.826881788957645,6.869929719623923e-19
2536,5275,0,6.037668609093369,3.055924999586997e-09,1.0927606682483066,10.957852053219224,9.865091384970917,1.3096821426801415e-08
2548,9119,0,7.180318419985708,2.5512373390932577e-12,1.8939128259958302,9.615469408422147,7.721556582426317,1.5368899633091912e-11
